geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6088371 51.3170688),LSmof,487F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-08-22,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8921B4C6-030D-4CCA-A6C5-C75480D7CB1B
POINT (5.6088361 51.3170730),LSmof,488C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-08-22,Ja,Nee,{00000000-0000-0000-0000-000000000000},_9B7950C4-1936-44F3-B624-6EB173615D91
POINT (5.6096714 51.3163389),LSmof,4899,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,AANSLUITNET,Netbeheerder,Netbeheerder,1971-06-14,,Nee,{00000000-0000-0000-0000-000000000000},_CEDD2966-0EB6-44A2-97EC-2FBB7259D161
POINT (5.6168374 51.3189359),LSmof,48A6,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E49E9D2A-47D7-41F1-A3DD-158E3CC1A7FF
POINT (5.6165993 51.3184291),LSmof,48B3,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_1FD54627-8679-4B30-9AC5-3D1612B81BE5
POINT (5.6169967 51.3181135),LSmof,48C0,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_463E1B08-A334-426A-BC9C-789BB89E80CE
POINT (5.6169210 51.3181029),LSmof,48CD,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_BD85F425-F040-4903-9FB3-C77799C5A703
POINT (5.6162843 51.3180176),LSmof,48DA,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_824B80ED-F40E-46BC-B5FB-E1CE1A70E933
POINT (5.6167880 51.3180175),LSmof,48E7,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_F0E12152-171A-4029-8D56-B6FB0C7E4CB0
POINT (5.6167762 51.3179980),LSmof,48F4,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_77F2A86B-CC3D-4B53-865F-FF5BD9617E99
POINT (5.6167912 51.3180226),LSmof,4901,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8A58162B-79B5-45A2-9E8F-538ED60020EC
POINT (5.6167463 51.3179484),LSmof,490E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2694C97E-B881-470B-80A6-A5D80B934B6E
POINT (5.6167171 51.3178999),LSmof,491B,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A24C9CB3-AFC2-4776-90AE-6C73CA26EA7A
POINT (5.6167174 51.3179004),LSmof,4928,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_862F1800-633C-4977-A58E-AE5EC9F39371
POINT (5.6166941 51.3178618),LSmof,4935,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CD5F9A8F-7AAA-4F4E-853D-B8332CD64AA0
POINT (5.6166763 51.3178323),LSmof,4942,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_918CE955-EE3D-4422-946F-6A1BD3DEF62F
POINT (5.6166616 51.3178079),LSmof,494F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4399754B-834F-4572-8AE1-DD845C33F120
POINT (5.6166359 51.3177654),LSmof,495C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_3F616E4E-72D7-4BA0-96E8-331D8C55E266
POINT (5.6166027 51.3177102),LSmof,4969,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5E2EAFCA-8353-4642-BC34-0BD245B5B17A
POINT (5.6166013 51.3177080),LSmof,4976,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FB063112-7814-4297-9360-7F652D24F768
POINT (5.6165694 51.3176550),LSmof,4983,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_6B0BB48D-0CF0-44BE-BBF2-097E72AA4505
POINT (5.6165663 51.3176499),LSmof,4990,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8760A0A9-9AC1-4E62-A1EE-C8757C9CDA59
POINT (5.6165245 51.3175679),LSmof,499D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_6732AD54-6689-4CD3-9330-ABD2905C0A1E
POINT (5.6165219 51.3175183),LSmof,49AA,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E2936DBC-34F1-4058-B224-200C4118D709
POINT (5.6165251 51.3174929),LSmof,49B7,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_82EDF650-285F-490E-8EB8-1FB82641439C
POINT (5.6165212 51.3174302),LSmof,49C4,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_898472DF-F0DF-46F5-AECE-3A42BB246AA4
POINT (5.6165199 51.3174249),LSmof,49D1,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_D9E12921-CA70-47A5-8291-38C272A2F034
POINT (5.6165234 51.3174170),LSmof,49DE,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8841B5B8-3A78-4AC7-912A-DACAAA0A343B
POINT (5.6165169 51.3174143),LSmof,49EB,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_ED28363D-63DA-4F4C-96C3-29C3A498BD96
POINT (5.6164692 51.3173255),LSmof,49F8,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_0B3CFAF0-B744-4837-8217-B04A91A81E94
POINT (5.6164599 51.3173104),LSmof,4A05,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_F38A72E8-CB5C-4AD8-91B8-AFFAD6233BAC
POINT (5.6164280 51.3172401),LSmof,4A12,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_92795D0D-A917-4301-A193-BB88B3ABF24C
POINT (5.6159737 51.3176226),LSmof,4A1F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7DB52BE6-13C4-4D0D-AEC4-B5DEA6B9E591
POINT (5.6133030 51.3185948),LSmof,4A2C,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F42F57E4-955A-4E81-B888-908365109F9E
POINT (5.6131453 51.3187897),LSmof,4A39,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7CC1DC6A-0500-403E-B694-C3C3C3C8188D
POINT (5.6131938 51.3187297),LSmof,4A46,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BB71C073-B164-48BF-9C23-4058CF437ED3
POINT (5.6132756 51.3183753),LSmof,4A53,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,AANSLUITNET,Netbeheerder,Netbeheerder,1998-12-07,,Nee,{00000000-0000-0000-0000-000000000000},_38AB1829-E282-43E8-BF0F-8BC02778A659
POINT (5.6134310 51.3184449),LSmof,4A60,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-07,Ja,Nee,{00000000-0000-0000-0000-000000000000},_D93FB23B-17D1-4C6D-97AF-7D91ECE87F80
POINT (5.6134027 51.3183373),LSmof,4A6D,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-09-02,,Nee,{00000000-0000-0000-0000-000000000000},_E7236A8E-2FDF-4F2B-95D6-5C3F6AFE0948
POINT (5.6135341 51.3181754),LSmof,4A7A,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_3314B3DA-78F2-4792-9EC0-EF4337934A4A
POINT (5.6135195 51.3181426),LSmof,4A87,BESTAAND,IN BEDRIJF,VERBINDING,AANSLUITNET,Netbeheerder,Netbeheerder,1998-03-19,,Nee,{00000000-0000-0000-0000-000000000000},_34F1AECB-8AF3-48ED-9E21-5225668BA5B3
POINT (5.6135526 51.3181526),LSmof,4A94,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-06-20,Ja,Nee,{00000000-0000-0000-0000-000000000000},_BFE5F6F9-2FCA-4D93-B077-143D27732E44
POINT (5.6143439 51.3172276),LSmof,4AA1,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-08,,Nee,{00000000-0000-0000-0000-000000000000},_DF4E32D3-8C95-4289-A995-88B6DFB0076F
POINT (5.6136509 51.3180316),LSmof,4AAE,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-06-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_6A7C33D5-683D-4318-AEDC-44E4133BD3CB
POINT (5.6137323 51.3180779),LSmof,4ABB,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-07,,Nee,{00000000-0000-0000-0000-000000000000},_945A8252-2DA4-4D7F-926C-AA61DB14E06F
POINT (5.6137705 51.3178856),LSmof,4AC8,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,2000-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_6C34E0BC-0151-4377-85CF-549D3C9F54F8
POINT (5.6139412 51.3178162),LSmof,4AD5,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-07,,Nee,{00000000-0000-0000-0000-000000000000},_42D34950-67BC-46E9-9539-A9D6B3F4F3E3
POINT (5.6138606 51.3177707),LSmof,4AE2,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-10-13,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E07740C4-EC27-42A0-904B-446971A58593
POINT (5.6139970 51.3177462),LSmof,4AEF,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-07,,Nee,{00000000-0000-0000-0000-000000000000},_262EB965-1226-43D2-B4FA-2ADB2DA14C15
POINT (5.6139030 51.3177166),LSmof,4AFC,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-10-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FB833050-8431-4DF8-B49C-4EF3CDD29812
POINT (5.6140202 51.3175584),LSmof,4B09,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_E008968C-EC95-469D-81EE-C18243E769A8
POINT (5.6141218 51.3174060),LSmof,4B16,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-01-20,,Nee,{00000000-0000-0000-0000-000000000000},_7DBEBC0A-8A6E-4EAD-977E-D9D26319B6DC
POINT (5.6142774 51.3173426),LSmof,4B23,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-08,,Nee,{00000000-0000-0000-0000-000000000000},_1C536FBE-D9E9-45CB-BA20-A99280A63614
POINT (5.6142296 51.3172314),LSmof,4B30,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-09-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_610C7969-F2B9-4BB6-8A44-33FB518BFEF0
POINT (5.6105179 51.3190090),LSmof,4B3D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_EDCF635C-486D-441C-AC4B-FFC3F1984635
POINT (5.6103210 51.3189354),LSmof,4B4A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_26D18282-46A6-4DAD-A761-565D1B3DAF95
POINT (5.6103245 51.3189275),LSmof,4B57,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,1980-12-04,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2FF3F021-F561-46B6-B12F-93549B66FEFF
POINT (5.6103468 51.3188773),LSmof,4B64,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1980-12-04,,Nee,{00000000-0000-0000-0000-000000000000},_D471E885-5599-4587-86AC-1F128DC3BD1F
POINT (5.6105719 51.3163984),LSmof,4B71,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1975-12-25,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FC15171C-FC30-4D3F-95E8-DA5A9FA0A7AA
POINT (5.6105430 51.3163586),LSmof,4B7E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2017-12-13,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5F9083D5-AF5C-4D9E-895F-4AAB56198BDB
POINT (5.6105248 51.3162731),LSmof,4B8B,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-22,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A0C671D0-F3FA-45F6-A5F7-76323AEE1CEB
POINT (5.6104904 51.3162015),LSmof,4B98,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4445E071-35D2-4D61-9A11-D498284E6D84
POINT (5.6107030 51.3161722),LSmof,4BA5,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,1999-10-06,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FEB8E509-589D-43B5-AF95-BE5FC3CBBE32
POINT (5.6105819 51.3161853),LSmof,4BB2,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-03,Ja,Nee,{00000000-0000-0000-0000-000000000000},_34DA38E6-8D3A-466D-AB66-808899E5CE31
POINT (5.6104628 51.3161455),LSmof,4BBF,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_013D6DC8-D3CC-438B-B515-CC5164B062C7
POINT (5.6104585 51.3161361),LSmof,4BCC,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2017-12-13,Ja,Nee,{00000000-0000-0000-0000-000000000000},_D8F07D70-8ED6-4779-82C8-BFCABC59F845
POINT (5.6104162 51.3160569),LSmof,4BD9,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2001-07-04,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5242DF21-DEB4-458A-9220-CCE7F1EFE7CC
POINT (5.6103419 51.3160322),LSmof,4BE6,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1973-07-05,Ja,Nee,{00000000-0000-0000-0000-000000000000},_33AA3F3C-45CE-4BB7-A28B-775BEFE424C9
POINT (5.6097966 51.3163516),LSmof,4BF3,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2023-01-17,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A4A4803B-C41D-4427-A5D6-D7AC81E83591
POINT (5.6097982 51.3163532),LSmof,4C00,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-08-22,Ja,Nee,{00000000-0000-0000-0000-000000000000},_C360A4C1-D2DE-4FF9-AC0B-E235E5B224B4
POINT (5.6098003 51.3163488),LSmof,4C0D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-01-17,Ja,Nee,{00000000-0000-0000-0000-000000000000},_82C94668-BA4F-4E69-995E-8E08C5498F89
POINT (5.6133257 51.3167344),LSmof,4C1A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2017-01-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4DC8745B-7E62-4F47-AB19-8DDA70176173
POINT (5.6130312 51.3166408),LSmof,4C27,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2017-01-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_551D7426-A89B-4C7E-98A2-A7C3A93217D3
POINT (5.6133714 51.3166887),LSmof,4C34,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2008-06-30,Ja,Nee,{00000000-0000-0000-0000-000000000000},_1FEE0F08-E837-49A8-99BD-B2AA9F3A6F7A
POINT (5.6133487 51.3166859),LSmof,4C41,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2017-01-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_792E5A65-E98E-45F6-9F24-154D80EBB8D5
POINT (5.6133424 51.3166850),LSmof,4C4E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2008-04-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_B57A65BE-1C28-45EF-BD25-F6C7F879B1F2
POINT (5.6133387 51.3166623),LSmof,4C5B,BESTAAND,IN BEDRIJF,VERBINDING,AANSLUITNET,Netbeheerder,Netbeheerder,2008-04-21,,Nee,{00000000-0000-0000-0000-000000000000},_D626B469-5936-4000-B0B4-21419EC9C4E2
POINT (5.6128603 51.3165163),LSmof,4C68,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7DCF2B71-9A6E-4F72-AD9D-A69FBA286D9A
POINT (5.6128614 51.3164993),LSmof,4C75,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A6F1DB78-5309-4D56-9B64-064774023AA6
POINT (5.6128658 51.3164337),LSmof,4C82,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_00A049E1-09EB-47CF-8FB2-81B22DABF822
POINT (5.6128669 51.3164171),LSmof,4C8F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_01A55A5E-68CF-41C0-907B-20C109482398
POINT (5.6128717 51.3163452),LSmof,4C9C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_643FEF26-10A6-4A8A-827F-E8048B39E03F
POINT (5.6128721 51.3163392),LSmof,4CA9,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_BF8EB2CA-282A-48E0-B339-8571B2A1F4F5
POINT (5.6128733 51.3162867),LSmof,4CB6,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-08-25,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5F050489-30E6-4C21-84B0-310D0223CCA4
POINT (5.6128736 51.3162707),LSmof,4CC3,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-03,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4F9E601F-6942-4E56-837C-FC7861E6628D
POINT (5.6128734 51.3162780),LSmof,4CD0,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CF8ADA2D-EF05-4224-BAC9-D0CCA1A721C6
POINT (5.6133721 51.3160423),LSmof,4CDD,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-04-01,,Nee,{00000000-0000-0000-0000-000000000000},_A3659AF5-B964-41E4-B092-7E3DF37B033C
POINT (5.6133680 51.3160422),LSmof,4CEA,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-09-27,Ja,Nee,{00000000-0000-0000-0000-000000000000},_3E91ACE4-134C-483F-9A7A-22EC39D26A1E
POINT (5.6128748 51.3162061),LSmof,4CF7,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7396EE33-E37C-4CA2-9E0E-17788FCA3338
POINT (5.6128751 51.3161955),LSmof,4D04,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A2138DE3-DA24-4104-A64E-B915FDCA1866
POINT (5.6128766 51.3161170),LSmof,4D11,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_B3D8953D-0E6F-4248-AB48-26A1FD5600BC
POINT (5.6128766 51.3161155),LSmof,4D1E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-04-08,Ja,Nee,{00000000-0000-0000-0000-000000000000},_047E79DF-C6B1-4A5B-A1B7-7C63625DC794
POINT (5.6109517 51.3159715),LSmof,4D2B,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-14,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4543A105-7F2F-46FF-AC12-09947D54F06D
POINT (5.6114786 51.3159251),LSmof,4D38,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2021-09-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2C52CC51-900A-45D6-BBC5-1E7B43781A65
POINT (5.6114599 51.3158828),LSmof,4D45,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2019-12-13,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5F1D83C5-C11A-4410-A338-A11AD9ECE4A6
POINT (5.6114708 51.3158809),LSmof,4D52,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-14,Ja,Nee,{00000000-0000-0000-0000-000000000000},_F81B2271-9EC1-499B-9355-27947E63809D
POINT (5.6128329 51.3159402),LSmof,4D5F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2015-09-29,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E4B5B053-0267-4F25-93F9-B488CC8BA009
POINT (5.6128000 51.3159619),LSmof,4D6C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-05-21,Ja,Nee,{00000000-0000-0000-0000-000000000000},_06011BDD-DFE9-496D-9026-F75B95ADC786
